
405EC4,pred_used,Todo,"""Function with Stack Allocation"""
405F65,pred_user,Todo,"""Compare Arguments and Return Boolean"""
405F95,pred_xtype,Todo,Function Name: init_exception_handler
4060D3,pred_context,Todo,Function Name: PushRBPandSetupLocals
4061BB,blank_rtrim,Todo,"""Copy string with spaces removed"""
40624C,print_list,Todo,Function prologue.
406307,print_parenthesised,Todo,Function Name: sub_4062F0
4063F2,print_optlist,Todo,"""Print stream function"""
4065DF,show_success_rates,Todo,"""Stack Frame Setup and Output Handling Function"""
406645,pred_sanity_check,Todo,Stack frame initialization function.
40684F,initialize_wd_for_exec,Todo,"""File Open Function"""
4068F3,record_exec_dir,Todo,"""Function Initialization"""
4069B3,impl_pred_exec,Todo,Function prologue or stack setup.
406CAE,prep_child_for_exec,Todo,Function: Open File or Handle Error.
406E2F,launch,Todo,Function Prologue or Stack Frame Setup
40710F,matches_start_point,Todo,"""Pattern matching function"""
4071AD,get_expr,Todo,"""Function with Push and Mov Instructions"""
40754C,scan_rest,Todo,"""Function Prologue"""
4076A8,predicate_is_cost_free,Todo,"""Check for Specific Values Function"""
407757,print_predicate,Todo,"""Function name"" (as the code itself does not provide any indication of its purpose or functionality)"
4077B6,predlist_init,Todo,"""Function to Clear Memory"""
4077DC,predlist_insert,Todo,Function with Stack Frame Initialization
407842,pred_cost_compare,Todo,"""Comparison and Checking Function"""
4078F9,predlist_merge_sort,Todo,Function prologue.
407B2C,merge_lists,Todo,Function to Push and Call with Arguments.
407BBF,subtree_has_side_effects,Todo,Function Entry with Variable Comparison
407C24,worst_cost,Todo,Function prologue.
407C92,perform_arm_swap,Todo,"""Copy and Modify Stack Variables"""
407CDF,consider_arm_swap,Todo,"Function name: ""checkValueAndPrintMessage"""
407F90,do_arm_swaps,Todo,"""Function with stack allocation and comparisons"""
407FFC,opt_expr,Todo,Function prologue.
408652,constrain_rate,Todo,"""Stack Frame Comparison Function"""
40868E,set_new_parent,Todo,Function Set Up
4087FC,merge_pred,Todo,Function to Save Registers and Update Values.
40882C,check_sorted,Todo,Function Prologue.
408986,get_pred_cost,Todo,Function setup or Stack frame setup.
408B5D,estimate_costs,Todo,Save and process parameters.
408BAE,get_eval_tree,Todo,Function prologue.
408BBB,getrate,Todo,Function prologue.
408BDF,calculate_derived_rates,Todo,"""Function with Assert Failure and Floating Point Operations"""
408F1B,check_normalization,Todo,"""Function Prologue"""
4097F5,init_pred_perf,Todo,function start or stack frame setup
409829,get_new_pred_noarg,Todo,"""Function to set qword to zero"""
40985E,get_new_pred,Todo,Function_Prologue
409A41,get_new_pred_chk_op,Todo,"""Function Initialization"""
409B99,cost_name,Todo,"""Function with Push and Compare Instructions"""
409BE9,type_name,Todo,"""Memory Access and Comparison Function"""
409C47,prec_name,Todo,"""Memory Access and Comparison Function"""
409CA5,print_tree,Todo,Function for Writing and Formatting Output.
40A02A,insert_primary_withpred,Todo,"""Function Entry/Initialization"""
40A098,insert_primary,Todo,Function prologue with assertions.
40A0EB,insert_primary_noarg,Todo,Function Prologue.
40A10A,show_valid_debug_options,Todo,"""Stack frame initialization and print"""
40A1FE,usage,Todo,"""Print Status Function"""
40A2AF,set_stat_placeholders,Todo,"""Function setup and return"""
40A2BA,get_statinfo,Todo,Function with Push and Mov Instructions.
40A3B9,get_info,Todo,"""Function Setup"""
40A4EB,check_nofollow,Todo,Function with Stack Manipulation
40A5C2,exec_cb,Todo,Function Setup or Function Initialization.
40A5F8,do_exec,Todo,Function Prologue
40A66F,do_complete_pending_execdirs,Todo,Function prologue.
40A725,complete_pending_execdirs,Todo,Function with Call and Test Instruction
40A74B,complete_pending_execs,Todo,Function prologue.
40A7D9,record_initial_cwd,Todo,Function prologue.
40A8A2,cleanup_initial_cwd,Todo,"""Function Prologue"""
40A98D,traverse_tree,Todo,"""Function with Memory Allocation and Calls"""
40AA01,undangle_file_pointers,Todo,Function name: check_and_clear_token
40AA54,fd_leak_check_is_enabled,Todo,"""Get Environment Variable Check"""
40AA75,cleanup,Todo,Function Prologue or Stack Setup
40AB0C,fallback_stat,Todo,File error handling function.
40AB7D,optionh_stat,Todo,Function to Open File and Check Error Codes.
40AC2F,optionl_stat,Todo,Function to Open File and Check for Errors.
40ACBB,optionp_stat,Todo,File open function.
40AD21,debug_stat,Todo,"""Function with Push and Variable Declarations"""
40ADD1,following_links,Todo,"""Check for Value and Return"""
40AE02,digest_mode,Todo,Function prologue.
40AF1E,c_strcasecmp,Todo,"""Variable Check Function"""
40AF58,looks_like_expression,Todo,"""Function with Push and Mov Instructions"""
40AFEE,process_debug_options,Todo,Function to tokenize a string
40B18B,process_optimisation_option,Todo,"""Parameter Parsing Function"""
40B372,process_leading_options,Todo,"""Function with Memory Access and String Comparison"""
40B52E,now,Todo,"""Function prologue"" or ""Stack setup and timestamp retrieval"""
40B5D7,set_option_defaults,Todo,Function Setup or Initialize Function
40B769,apply_predicate,Todo,Function with Variable Initialization
40B821,is_exec_in_local_dir,Todo,"""Compare Value Function"""
40B84E,safely_quote_err_filename,Todo,Function prologue.
40B875,error_severity,Todo,Function prologue and epilogue.
40B893,report_file_err,Todo,Function Initialization or Error Handling Function.
40B90B,nonfatal_target_file_error,Todo,Function setup and call.
40B938,fatal_target_file_error,Todo,Function with Stack Allocation and Abort Call.
40B967,nonfatal_nontarget_file_error,Todo,"""Function Setup and Call"""
40B994,fatal_nontarget_file_error,Todo,"Function with Push, Move, Sub and Abort Instructions."
40B9CA,entry_comparator,Todo,Function to Compare Two Pointers.
40BA1F,entry_free,Todo,"""Function with File I/O Operations"""
40BA92,entry_hashfunc,Todo,Function prologue with division
40BAC6,c_isspace,Todo,"""Allocation and Freeing Function"""
40BB7A,sharefile_destroy,Todo,"""Memory deallocation function"""
40BBB0,sharefile_fopen,Todo,Function for Allocating Memory and Reading a File.
40BE08,make_segment,Todo,"The function could be named ""string assignment and manipulation""."
40C17F,is_octal_char,Todo,Input validation function.
40C1A5,parse_octal_escape,Todo,"""Function Prologue"""
40C22D,parse_escape_char,Todo,"""Variable Assignment and Comparison"""
40C287,get_format_flags_length,Todo,"""Function with Variable Manipulation"""
40C35B,get_format_specifer_length,Todo,"""Set character index function"""
40C3A7,insert_fprintf,Todo,Function prologue or stack setup.
40C913,scan_for_digit_differences,Todo,Function prologue.
40CA81,do_time_format,Todo,"""Set Date and Time Function"""
40CDD9,format_date,Todo,"""Function with push, mov, cmp, and jmp"""
40D10D,ctime_format,Todo,"""localtime function"""
40D325,file_sparseness,Todo,"""Function to Divide Two Numbers"""
40D3B4,checked_fprintf,Todo,Function with variable arguments.
40D4C1,checked_print_quoted,Todo,Function Prologue.
40D52E,checked_fwrite,Todo,"""Function with Stack Manipulation"""
40D592,checked_fflush,Todo,Function Prologue
40D5D4,mode_to_filetype,Todo,"""Set Variable and Check Values"""
40E319,pred_fprintf,Todo,Function Prologue
40E4EA,free_file_system_list,Todo,Function with Memory Deallocation.
40E56C,filesystem_type,Todo,"""Function Setup"""
40E5EE,set_fstype_devno,Todo,"Function name: ""Stack Variable Initialization"""
40E68F,must_read_fs_list,Todo,"""Function with push, move and call instructions"""
40E6D9,file_system_type_uncached,Todo,Function setup or Function initialization.
40E7C5,get_mounted_filesystems,Todo,Function initialization.
40E8DB,get_mounted_devices,Todo,Function initialization or Stack setup function.
40E9F7,fallback_getfilecon,Todo,Function to Handle Errno Location and Error Codes
40EA3A,optionh_getfilecon,Todo,Function Prologue
40EAAA,optionl_getfilecon,Todo,"""Function with Push and Move Instructions."""
40EAF9,optionp_getfilecon,Todo,"""Function Prologue"" or ""Function Setup"""
40EB23,check_option_combinations,Todo,"""Function with Local Variables"""
40EBBC,get_noop,Todo,Set Global Variable from Register
40EC27,get_stat_Ytime,Todo,Function Prologue
40ED06,set_follow_state,Todo,"""Set Variable and Branch Function"""
40ED9D,parse_begin_user_args,Todo,Function prologue with parameters.
40EDBE,parse_end_user_args,Todo,Function Prologue or Stack Frame Setup
40EDD4,should_issue_warnings,Todo,Function name: CheckCsByteAndReturnOrZero
40EDF3,found_parser,Todo,Function name: error_handling_function
40EE8E,find_parser,Todo,Function with strncmp and strcmp
40EF62,estimate_file_age_success_rate,Todo,"""Check Floating Point Value against Constants"""
40EFC2,estimate_timestamp_success_rate,Todo,"""Timer Calculation"""
40F010,collect_arg_nonconst,Todo,"""Function Name: Mov and Compare"""
40F08F,collect_arg,Todo,"""Function Prologue"""
40F0F1,collect_arg_stat_info,Todo,Function with Push and Move Operations
40F1A1,parse_and,Todo,Function setup and initialization.
40F204,parse_anewer,Todo,Function with variable initialization.
40F309,parse_closeparen,Todo,Function setup and initialization.
40F36C,parse_cnewer,Todo,Function Prologue
40F471,parse_comma,Todo,"""Function Setup and Initialization"""
40F4E5,parse_daystart,Todo,"""Timer Update Function"""
40F5C4,parse_delete,Todo,Function Setup/Initialization
40F635,parse_depth,Todo,Function prologue.
40F670,AdjustVarHandles,Todo,Function Setup or Error Handling Function
40F6C7,parse_empty,Todo,Stack Allocation and Function Call
40F703,parse_exec,Todo,Function setup or Function initialization.
40F732,parse_execdir,Todo,Function Prologue with Call
40F761,insert_false,Todo,Function to Set Register Values and Clear Memory
40F7C9,parse_false,Todo,Function Prologue
40F7E4,insert_fls,Todo,"""Function with Variable Initialization"""
40F863,parse_fls,Todo,Function Prologue.
40F8E9,parse_follow,Todo,Function Prologue.
40F920,parse_fprint,Todo,Function Initialization
40F9ED,insert_fprint,Todo,Function Setup or Function Initialization.
40FA8A,parse_fprint0,Todo,Function initialization or Stack setup function.
40FB10,estimate_fstype_success_rate,Todo,"""Function Entry Setup"""
40FBC8,is_used_fs_type,Todo,"""Function with String Comparison"""
40FC54,parse_fstype,Todo,Function with Stack Initialization.
40FD42,parse_gid,Todo,Function with Local Variables
40FDBE,parse_group,Todo,Function Prologue
40FFE6,parse_help,Todo,"""Display Text Message Function"""
4100AD,estimate_pattern_match_rate,Todo,"""String search and comparison"""
410102,parse_ilname,Todo,Function Prologue.
4101B3,fnmatch_sanitycheck,Todo,"""Check File Name and Print Error"""
410245,check_name_arg,Todo,"""Stack Frame Setup and Error Handling"""
4102DB,parse_iname,Todo,Stack initialization or Function prologue.
4103AB,parse_inum,Todo,"""Function with var_XX variables"""
410427,parse_iregex,Todo,Function Prologue.
41045E,parse_links,Todo,Function with Local Variable Initialization.
410504,parse_lname,Todo,Initialize Variables and Calculate Result.
4105BA,parse_ls,Todo,Function prologue.
4105E1,insert_depthspec,Todo,Function Prologue
41071D,parse_maxdepth,Todo,Function Prologue
41074C,parse_mindepth,Todo,"""Function with Local Variables"""
41077B,do_parse_xmin,Todo,Function Prologue.
4108A0,parse_amin,Todo,Function Entry Prologue.
4108CF,parse_cmin,Todo,Function with 7 local variables.
4108FE,parse_mmin,Todo,Function prologue.
41092D,parse_name,Todo,Function Setup or Stack Setup.
410A13,parse_negate,Todo,"""Stack allocation and initialization"""
410A7B,parse_newer,Todo,"Function with Push, Mov, Sub, and Call Instructions."
410B80,parse_newerXY,Todo,Function Prologue.
41115F,parse_noleaf,Todo,Function Initialization or Function Entry
411193,parse_nogroup,Todo,Function Initialization.
4111D4,parse_nouser,Todo,"""Function for Initializing Variables"""
411210,parse_nowarn,Todo,Function setup or Function initialization.
411244,parse_ok,Todo,Function Prologue or Stack Frame Initialization.
411273,parse_okdir,Todo,"""Function with Stack Allocation and Call"""
4112A2,parse_openparen,Todo,Function Setup or Memory Allocation Setup.
41130A,parse_or,Todo,Function initialization or Variable assignment.
41136D,is_feasible_path_argument,Todo,"""String Processing Function"""
4113D4,insert_path_check,Todo,Function Set Error Message or Handle Error
41151E,parse_path,Todo,"""Function with Parameter Initialization"""
411553,parse_wholename,Todo,Setup Function.
411588,parse_ipath,Todo,Function setup or Parameter initialization.
4115BD,parse_iwholename,Todo,Function Setup or Variable Initialization
4115F2,parse_perm,Todo,Function Prologue.
411844,cache_host_lookup,Todo,Function initialization or Local variable initialization.
4118AD,parse_print0,Todo,Function Setup or Parameter Initialization.
4118D4,parse_printf,Todo,Function Prologue.
411974,parse_fprintf,Todo,Function Prologue
411A38,parse_prune,Todo,Initialize Local Variables and Return Value.
411A98,parse_quit,Todo,Function setup and initialization.
411AFB,parse_regextype,Todo,Function Prologue
411B7F,parse_regex,Todo,Function prologue.
411BAF,insert_regex,Todo,"""Function Setup"""
411D37,parse_size,Todo,Function setup or Function initialization.
412083,parse_samefile,Todo,Function prologue or function setup.
412384,parse_true,Todo,Function Setup or Stack Setup.
4123D7,parse_noop,Todo,Function setup or Function prologue.
412408,parse_accesscheck,Todo,"""Function with Parameter Initialization"""
412494,parse_type,Todo,Function Setup or Argument Setup.
4124C3,parse_uid,Todo,"""Function with Local Variables"""
41253F,parse_used,Todo,Function with Stack Setup and Error Handling.
412697,parse_user,Todo,Function Entry or Function Prologue
41282D,parse_version,Todo,"""Function with Various Print Statements"""
412A7B,parse_xdev,Todo,Function Setup or Function Initialization.
412AAF,parse_ignore_race,Todo,"""Function to Call Subroutine"""
412AE3,parse_noignore_race,Todo,Function prologue
412B17,parse_warn,Todo,Function Initialization
412B4B,parse_xtype,Todo,Function Prologue.
412B7A,insert_type,Todo,Function Prologue.
412DBF,stream_is_tty,Todo,"""Stream file descriptor check function"""
412DF8,check_path_safety,Todo,Function with Push and Env Variables
41374E,get_relative_timestamp,Todo,"""Function with push and variable assignments"""
41394E,parse_time,Todo,Function Entry or Initialization
413C3C,get_comp_type,Todo,"""Check Sign and Increment"""
413CAF,get_num,Todo,Function_initialize_vars
413D47,insert_num,Todo,Function Initialization or Stack Setup.
413EC9,open_output_file,Todo,Function with no name
413FDD,open_stdout,Todo,Function with 7 lines of ASM code.
413FFD,display_findutils_version,Todo,"""Print Error Message Function"""
414080,print_num,Todo,Function with stack manipulation and conditional branching.
414C03,print_name_without_quoting,Todo,Stream Output Function.
414C34,print_name_with_quoting,Todo,"""Function Prologue"""
414E0A,print_name,Todo,"Function Name: ""Push, Move, Compare, Call, Return"""
414E44,decide_size,Todo,"""Variable Assignment and Comparison Function"""
414E92,extendbuf,Todo,Function Name: sub_414E44
414F97,xextendbuf,Todo,Function setup or Memory allocation function.
414FE4,bc_args_complete,Todo,"""Function with Local Variables"""
415029,bc_do_insert,Todo,"Function name: ""Copy String with Error Handling"""
41521D,update_limit,Todo,Function Name: VarReadWrite
415356,copy_args,Todo,"""Function Setup"""
415474,bc_do_exec,Todo,Function name: sub_41525F
415648,bc_argc_limit_reached,Todo,"""Function name not provided"""
4156AA,bc_push_arg,Todo,"""Function Setup"""
4159C1,bc_get_arg_max,Todo,"""System Configuration Check"" or ""Get System Configuration"""
4159F0,cb_exec_noop,Todo,"""Function Prologue"" or ""Stack Frame Setup"""
415A0A,bc_size_of_environment,Todo,Function with Variable Assignment
415A58,bc_init_controlinfo,Todo,Function Initialization.
415B9C,bc_use_sensible_arg_max,Todo,"""Copy and Check Range Limit"""
415BF7,bc_init_state,Todo,Set up stack frame and variables.
415CE2,bc_clear_args,Todo,"""Function to Initialize Variables"""
415D26,exceeds,Todo,"""Function Name"""
415DEA,bc_args_exceed_testing_limit,Todo,"Function Name: ""String Length Check"""
415E6C,print_quoted,Todo,"""Stream format function"""
416011,get_regex_type,Todo,"""Function with Push and Mov Instructions"""
41615C,get_regex_type_name,Todo,"""check input value and retrieve result"""
416182,get_regex_type_flags,Todo,"""Check Input Value and Retrieve Data"""
4161A7,get_regex_type_context,Todo,"""Check for Valid Input"""
4161CC,get_regex_type_synonym,Todo,"""Function Check Value Range"""
416227,run_in_dir,Todo,Function prologue.
416315,run_in_dirfd,Todo,Function Prologue.
416422,get_proc_max_fd,Todo,"""Directory function"""
4164EF,get_max_fd,Todo,"""Initialize Stack and Variables"""
416580,visit_open_fds,Todo,"""Stack setup and poll implementation"""
41672E,fd_is_cloexec,Todo,Function setup or Variable initialization.
416758,remember_fd_if_non_cloexec,Todo,Function with local variable initialization
416808,remember_non_cloexec_fds,Todo,Function Initialization.
416894,find_first_leak_callback,Todo,Function with Local Variable Initialization
416946,find_first_leaked_fd,Todo,Function initialization.
4169CD,o_cloexec_works,Todo,"""Function with push, mov, sub, call"""
416A18,open_cloexec,Todo,Function with Memory Allocation.
416BA5,forget_non_cloexec_fds,Todo,Free Memory Function.
416BD1,complain_about_leaky_fds,Todo,"""Function with assert statement"""
416C51,safe_atoi,Todo,Push and strtol function.
416E2E,field_length,Todo,Function prologue.
416E85,splitstring,Todo,"""Function with local variable initialization"""
416F36,to_uchar,Todo,"""Copy Parameter to Local Variable"""
416F45,unibyte_qmark_chars,Todo,Function entry or function prologue
416FC1,qmark_chars,Todo,"""Function with variable initialization"""
4171B3,areadlinkat,Todo,Function setup or Stack setup.
4171E8,careadlinkat,Todo,Function Prologue.
41754F,set_cloexec_flag,Todo,Function name: sub_41755E
4175CA,dup_cloexec,Todo,"""Function with Memory Allocation and Call"""
4175F0,close_stdout_set_file_name,Todo,Function prologue/entry.
417606,close_stdout_set_ignore_EPIPE,Todo,"""Func_StoreByte"""
41761C,close_stdout,Todo,Function Prologue.
417708,opendir_safer,Todo,Open Directory function
4177C1,base_name,Todo,"""Function with stack allocation and calls"""
417844,dir_len,Todo,"""Check for Forward Slash"""
4178CE,mdir_name,Todo,Function with Memory Allocation and Copying.
417965,last_component,Todo,"""String comparison function"""
4179CE,base_len,Todo,"""Function with stack allocation and string manipulation"""
417A1C,strip_trailing_slashes,Todo,Function prologue.
417A81,open_safer,Todo,Function to open file.
417BB9,ftypelet,Todo,"""Get Command Code Name Function"""
417C64,strmode,Todo,Function Name: setVariableName
417E30,filemodestring,Todo,"""Function with Stack Frame Setup"""
417E58,fopen_safer,Todo,file open function
417F44,hash_get_n_buckets,Todo,"""Get Value from struct"""
417F56,hash_get_n_buckets_used,Todo,"""Function with Local Variable Retrieval"""
417F68,hash_get_n_entries,Todo,Function Prologue or Variable Initialization.
417F7A,hash_get_max_bucket_length,Todo,"""Function for Variable Initialization"""
417FF8,hash_table_ok,Todo,"""Function Initialization"""
418092,hash_print_statistics,Todo,Function with variable declarations and printf calls.
4181BB,safe_hasher,Todo,Function Prologue
418212,hash_lookup,Todo,"""Function with Stack Variables"""
4182A5,hash_get_first,Todo,Function prologue.
418301,hash_get_next,Todo,"""Function Setup"""
41839B,hash_get_entries,Todo,"""Function Setup"""
418437,hash_do_for_each,Todo,"""Function with Stack Variables"""
4184CB,hash_string,Todo,"""Variable Calculation Function"""
418521,is_prime,Todo,"""Square Calculation"""
41858D,next_prime,Todo,"""Number Comparison and Manipulation"""
4185D4,hash_reset_tuning,Todo,"""Initialize Float Array"" or ""Clear Float Array"""
418626,raw_hasher,Todo,"""Function: Divide and Store Parameters"""
41865D,raw_comparator,Todo,Function name: compare_two_variables
418676,check_tuning,Todo,Check if value is valid.
418773,compute_bucket_size,Todo,"""Function Prologue"" or ""Function Setup"""
4188A1,hash_initialize,Todo,"""Function Setup"" or ""Variable Initialization"""
418A0C,hash_clear,Todo,"""Function with stack manipulation and calls"""
418B13,hash_free,Todo,"Function Name: ""Memory Allocation and Freeing"""
418C3E,allocate_entry,Todo,"Function name: ""Allocate and Copy Memory Block"""
418C89,free_entry,Todo,Function Prologue.
418CBF,hash_find_entry,Todo,"""Function with Register Operations"""
418E54,transfer_entries,Todo,Function Entry or Stack Setup.
419024,hash_rehash,Todo,Function prologue
41924B,hash_insert_if_absent,Todo,"""Function Setup/Initialization"""
4195B8,hash_insert,Todo,Stack Frame Setup Function
419624,hash_delete,Todo,Function prologue.
419926,adjust_value,Todo,"""Check if number is negative"""
419A0F,group_number,Todo,Function: memcpy with string length check
41A5C5,default_block_size,Todo,"""getenv_check"""
41A5E6,humblock,Todo,Function prologue.
41A773,human_options,Todo,"""Function Setup and Data Initialization"""
41A7C8,getuser,Todo,Function to Get User ID and Password
41A8B1,getuidbyname,Todo,Function with no name/anonymous function.
41AA04,getgroup,Todo,"""Initialize gid variable function"""
41AAED,getgidbyname,Todo,Function name: push_rbp_sub_rsp_mov_mov_jmp_mov_mov_cmp_jnz_mov_lea_mov_mov_call_test_jnz_jmp_cmp_jnz_mov_cmp_jz_mov_call_mov_mov_add_mov_mov_jz_mov_mov_mov_jmp_mov_mov_leave_retn
41AC40,knuth_morris_pratt,Todo,Function prologue.
41BD7E,gnu_mbswidth,Todo,Function to Copy String and Return Modified String
41BDB0,mbsnwidth,Todo,Function name not provided.
41C038,mbuiter_multi_next,Todo,"""Function with Push and Mov Instructions"""
41C224,mbuiter_multi_reloc,Todo,Function for adding two variables.
41C24A,mbuiter_multi_copy,Todo,"""Function for Memory Manipulation"""
41C2D1,octal_to_mode,Todo,"Function name: ""Function with Stack Frame and Argument Handling"""
41C2DD,make_node_op_equals,Todo,Function initialization or Stack frame setup.
41C339,mode_compile,Todo,Function setup or Function initialization.
41C767,mode_create_from_ref,Todo,Function with filename parameter.
41C7D4,mode_adjust,Todo,"""Assembly Function with Variable Manipulation"""
41C96B,openat_save_fail,Todo,"""Error Handling Function"""
41C99F,openat_restore_fail,Todo,Function name: errormsg_with_abort
41C9D3,to_uchar_0,Todo,"""Function Prologue"""
41C9E2,digits_to_date_time,Todo,Function Prologue
41CC6B,apply_relative_time,Todo,Set Object Position.
41CD89,set_hhmmss,Todo,Function prologue or Stack frame setup.
41CDD4,yydestruct,Todo,Function prologue.
41E8F4,time_zone_hhmm,Todo,"""Function with stack manipulation and comparisons"""
41EA2A,to_hour,Todo,"""Function for variable comparison"" or ""Variable comparison function"""
41EAB1,to_year,Todo,"""Variable comparison and calculation"""
41EAF1,lookup_zone,Todo,"""Function with Push, Move and Compare Instructions"""
41EBC2,lookup_word,Todo,Function prologue
41EEE9,yylex,Todo,Function Name: Stack Allocation and Initialization
41F3E3,yyerror,Todo,Function Prologue.
41F3F6,mktime_ok,Todo,"""Check Time Equality"""
41F4A3,get_tz,Todo,"""Memory copy function"""
420545,set_program_name,Todo,Function Initialization or Error Handling.
42062D,clone_quoting_options,Todo,"""Stack allocation and error handling"""
420679,get_quoting_style,Todo,Function prologue with conditional return.
420697,set_quoting_style,Todo,"""Function with Variable Initialization"""
4206BC,set_char_quoting,Todo,"""Function with Variable Manipulation"""
420744,set_quoting_flags,Todo,"""Save Parameters and Return"""
420777,set_custom_quoting,Todo,"""Function Prologue"" or ""Stack Frame Setup"""
4207D2,quoting_options_from_style,Todo,Function Initialization.
42086A,gettext_quote,Todo,Function name: msgid_var_processing.
42169F,quotearg_buffer,Todo,Function with Error Handling.
421741,quotearg_alloc,Todo,Function Prologue in x86 Assembly.
421773,quotearg_alloc_mem,Todo,"""Function with Stack Allocation"" or ""Stack Allocating Function"""
42189F,quotearg_free,Todo,Function Initialization or Memory Management.
42194B,quotearg_n_options,Todo,Function with Register and Memory Operations.
421BF6,quotearg_n,Todo,Function with stack allocation and parameter setting.
421C21,quotearg_n_mem,Todo,Function Prologue.
421C4D,quotearg,Todo,"""Function Setup and Call"""
421C6C,quotearg_mem,Todo,Function Prologue.
421C93,quotearg_n_style,Todo,Function Prologue.
421CF7,quotearg_n_style_mem,Todo,Function Prologue.
421D59,quotearg_style,Todo,Function setup or Function initialization.
421D7D,quotearg_style_mem,Todo,Function Setup or Variable Assignment
421DA9,quotearg_char_mem,Todo,Function name: setup function or initialization function.
421E60,quotearg_char,Todo,function name: None/Unknown (as it does not have a unique or descriptive operation)
421E8A,quotearg_colon,Todo,function with variable assignment
421EA9,quotearg_colon_mem,Todo,Function prologue with call
421ED3,quotearg_n_style_colon,Todo,Function Setup or Setup Function.
421F91,quotearg_n_custom,Todo,Function Prologue.
421FC7,quotearg_n_custom_mem,Todo,Function prologue.
422081,quotearg_custom,Todo,Function to call sub_421F91
4220B0,quotearg_custom_mem,Todo,Function Setup or Variable Initialization
4220EA,quote_n_mem,Todo,Function with Local Variables
422116,quote_mem,Todo,"""Function with Stack Allocation and Call"""
42213D,quote_n,Todo,Function prologue with argument initialization
422166,quote,Todo,Function Prologue.
422185,save_cwd,Todo,"""Function with stack allocation and directory handling"""
422211,restore_cwd,Todo,"""Set Current Directory"""
422248,free_cwd,Todo,"""Function for Closing and Freeing Memory"""
42227E,get_stat_atime_ns,Todo,Function to retrieve a specific value.
422290,get_stat_ctime_ns,Todo,"""ReadMemoryAtOffset"""
4222A2,get_stat_mtime_ns,Todo,Function Prologue.
4222B4,get_stat_birthtime_ns,Todo,Function Prologue.
4222C3,get_stat_atime,Todo,Function prologue.
4222D9,get_stat_ctime,Todo,"""Function to Retrieve 70h and 68h Values"""
4222EF,get_stat_mtime,Todo,Function Prologue
422305,get_stat_birthtime,Todo,Function Prologue or Function Setup.
422327,strnlen1,Todo,"""Memory Comparison Function"""
422371,dup_safer,Todo,Function start or subroutine prologue.
422397,fd_safer,Todo,"""Function Name"" or ""File Close Function"""
4223E7,version_etc_arn,Todo,"""Function Setup"""
422956,version_etc_ar,Todo,"""Function Prologue"" or ""Stack Frame Setup"""
4229C5,version_etc_va,Todo,"""Function Setup"""
422AC7,version_etc,Todo,"""Function prologue"""
422BA7,emit_bug_reporting_address,Todo,print menu options function.
422C11,xnmalloc,Todo,"""Function Prologue"" or ""Stack Frame Setup"""
422C7E,xnrealloc,Todo,Function Setup or Stack Initialization.
422CF9,x2nrealloc,Todo,"""Function Initialization"""
422DA8,xcharalloc,Todo,Function Setup or Function Prologue
422DC2,xmalloc,Todo,Function for memory allocation.
422DF7,xrealloc,Todo,"""Alloc"""
422E58,x2realloc,Todo,Function setup or Variable initialization.
422E82,xzalloc,Todo,Function prologue with memset.
422EB3,xcalloc,Todo,Function name: calloc_with_error_handling
422EEC,xmemdup,Todo,"""Function to copy memory"""
422F20,xstrdup,Todo,Function to Copy String
422F4D,xalloc_die,Todo,gettext error and abort function.
422F82,xstrndup,Todo,"""String Copy Function"""
422FBB,xstrtod,Todo,Function prologue.
42308F,bkm_scale,Todo,"""Integer division and assignment function"""
4230EE,bkm_scale_by_power,Todo,Function setup and calculation.
42312F,xstrtoul,Todo,"""Function with stack allocation"""
423521,bkm_scale_0,Todo,"""Integer division function"""
423580,bkm_scale_by_power_0,Todo,Function name: var_processing
4235C1,xstrtoumax,Todo,"""Function with Stack Allocation"""
4239B3,yesno,Todo,Function name: getline_rpmatch
423A67,cdb_init,Todo,Function for Setting Value to Memory Location
423A7C,cdb_fchdir,Todo,"""fchdir implementation"""
423A97,cdb_free,Todo,"""Function to Close File Safely"""
423AE9,cdb_advance_fd,Todo,"""File Open Function"""
423B43,find_non_slash,Todo,Function name: string_search_and_offset
423B71,chdir_long,Todo,"""Path Changer"" or ""Directory Setter"""
423E8D,rpl_fcntl,Todo,Function Prologue
424173,clear_ungetc_buffer_preserving_position,Todo,Function Prologue.
4241A7,rpl_fflush,Todo,Function for Reading and Flushing a File.
4241F2,rpl_fseeko,Todo,"""File Seek Function"""
4242AC,AD_compare,Todo,register allocation function.
424301,AD_hash,Todo,"""Divide function"" or ""Integer division function"""
42432B,setup_dir,Todo,memory allocation function
4243C5,enter_dir,Todo,Function opening or function prologue.
4244D3,leave_dir,Todo,Function Init/Initialize/Initiate Stack Frame
424604,free_dir,Todo,Initialize and Free Memory Function.
424652,fd_ring_clear,Todo,"""Function with Stack Operations"""
424695,fts_set_stat_required,Todo,"""Function with error checking"""
4246D9,opendirat,Todo,Function with Memory Allocation
424775,cwd_advance_fd,Todo,Function with variable initialization.
424801,restore_initial_cwd,Todo,"""Function name not given."""
4248AB,diropen,Todo,"""Function Name"""
424D14,fts_load,Todo,"""Function Prologue"" or ""Stack Frame Setup"""
424F5B,dirent_inode_sort_may_be_useful,Todo,"""File Stat Function"""
424FD0,leaf_optimization_applies,Todo,initialize file descriptor (function)
425054,LCO_hash,Todo,"""Divide and Store Function"""
42507D,LCO_compare,Todo,Memory comparison function.
